TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"8579925","Magic","FINAL FANTASY","Stiltzkin, Moogle Merchant","","34","R","Near Mint Foil","0.56","0.56","1.5300","0.2200","1","0","1.0500",""
"8579955","Magic","FINAL FANTASY","Stiltzkin, Moogle Merchant (Borderless)","","327","R","Near Mint","2.28","2.99","2.5600","1.2500","0","0","2.0600",""
"8579985","Magic","FINAL FANTASY","Stiltzkin, Moogle Merchant (Borderless)","","327","R","Near Mint Foil","4.02","6.28","3.9500","2.4500","1","0","3.5500",""
"8692865","Magic","FINAL FANTASY","Stiltzkin, Moogle Merchant (Extended Art)","","433","R","Near Mint","1.24","2.09","2.0500","0.7400","2","0","1.5500",""
"8694295","Magic","FINAL FANTASY","Summon: Bahamut","","1","M","Near Mint","25.91","29.99","25.9200","25.9200","0","0","25.0000",""
"8694300","Magic","FINAL FANTASY","Summon: Bahamut","","1","M","Near Mint Foil","30.86","31.60","28.9800","23.9900","0","0","28.0000",""
"8694415","Magic","FINAL FANTASY","Summon: Bahamut (Borderless)","","356","M","Near Mint","50.10","61.50","42.9800","41.9900","0","0","48.7100",""
"8694420","Magic","FINAL FANTASY","Summon: Bahamut (Borderless)","","356","M","Near Mint Foil","72.23","76.44","68.9800","67.9900","0","0","62.9100",""
"8747885","Magic","FINAL FANTASY","Summon: Brynhildr","","160","R","Near Mint","0.45","0.69","1.4700","0.1600","0","0","0.9100",""
"8747945","Magic","FINAL FANTASY","Summon: Brynhildr (Borderless)","","366","R","Near Mint","2.40","4.99","2.4000","1.0900","0","0","1.4500",""
"8747950","Magic","FINAL FANTASY","Summon: Brynhildr (Borderless)","","366","R","Near Mint Foil","3.23","6.99","4.3100","3.0000","0","0","2.5200",""
"8746216","Magic","FINAL FANTASY","Summon: G.F. Cerberus","","162","R","Near Mint","0.28","0.28","1.4500","0.1400","5","0","0.8700",""
"8746221","Magic","FINAL FANTASY","Summon: G.F. Cerberus","","162","R","Near Mint Foil","0.66","1.12","1.6900","0.3800","1","0","1.1400",""
"8746291","Magic","FINAL FANTASY","Summon: G.F. Cerberus (Borderless)","","368","R","Near Mint","1.62","1.86","2.4000","1.0900","0","0","1.4100",""
"8746296","Magic","FINAL FANTASY","Summon: G.F. Cerberus (Borderless)","","368","R","Near Mint Foil","3.58","3.76","3.0400","1.5500","0","0","3.1200",""
"8723837","Magic","FINAL FANTASY","Summon: Knights of Round","","36","M","Near Mint","17.55","","16.9900","15.0000","0","0","18.3800",""
"8723842","Magic","FINAL FANTASY","Summon: Knights of Round","","36","M","Near Mint Foil","22.04","27.95","18.7400","17.7500","0","0","18.5600",""
"8723902","Magic","FINAL FANTASY","Summon: Knights of Round (Borderless)","","359","M","Near Mint Foil","38.68","47.98","36.9900","35.6800","0","0","32.3600",""
"8715700","Magic","FINAL FANTASY","Summon: Leviathan","","77","R","Near Mint","0.54","0.51","1.5600","0.2500","5","0","1.0400",""
"8715705","Magic","FINAL FANTASY","Summon: Leviathan","","77","R","Near Mint Foil","0.99","1.99","1.7900","0.4800","1","0","1.2700",""
"8715770","Magic","FINAL FANTASY","Summon: Leviathan (Borderless)","","361","R","Near Mint","3.67","6.99","3.7100","2.4000","0","0","3.2400",""
"8715775","Magic","FINAL FANTASY","Summon: Leviathan (Borderless)","","361","R","Near Mint Foil","4.86","6.76","4.3100","3.0000","0","0","3.7900",""
"8696150","Magic","FINAL FANTASY","Summon: Primal Odin","","121","R","Near Mint Foil","2.47","4.79","2.3100","1.0000","2","0","2.5200",""
"8696725","Magic","FINAL FANTASY","Summon: Primal Odin (Borderless)","","365","R","Near Mint","8.65","10.65","7.9500","7.9500","0","0","7.1900",""
"8696730","Magic","FINAL FANTASY","Summon: Primal Odin (Borderless)","","365","R","Near Mint Foil","11.69","16.17","10.7000","9.2000","0","0","10.3800",""
"8731212","Magic","FINAL FANTASY","Summon: Titan","","204","R","Near Mint","2.12","2.99","2.2300","0.9200","0","0","1.5200",""
"8731217","Magic","FINAL FANTASY","Summon: Titan","","204","R","Near Mint Foil","3.80","9.96","2.5600","1.2500","0","0","1.5000",""
"8731272","Magic","FINAL FANTASY","Summon: Titan (Borderless)","","373","R","Near Mint","4.98","7.99","4.6100","3.1100","0","0","5.0000",""
"8731277","Magic","FINAL FANTASY","Summon: Titan (Borderless)","","373","R","Near Mint Foil","6.07","5.53","5.7900","5.7900","0","0","6.2700",""
"8694775","Magic","FINAL FANTASY","Summoner's Grimoire","","205","R","Near Mint","0.52","0.52","1.6900","0.3800","3","0","1.0900",""
"8694780","Magic","FINAL FANTASY","Summoner's Grimoire","","205","R","Near Mint Foil","3.56","8.93","2.2000","0.8900","0","0","1.0400",""
"8736621","Magic","FINAL FANTASY","Tellah, Great Sage","","244","R","Near Mint","0.25","0.25","1.4000","0.0900","5","0","0.8300",""
"8736626","Magic","FINAL FANTASY","Tellah, Great Sage","","244","R","Near Mint Foil","0.41","0.50","1.4500","0.1400","1","0","1.0000",""
"8736681","Magic","FINAL FANTASY","Tellah, Great Sage (Borderless)","","349","R","Near Mint","1.02","1.38","2.0600","0.7500","0","0","0.9900",""
"8736686","Magic","FINAL FANTASY","Tellah, Great Sage (Borderless)","","349","R","Near Mint Foil","2.32","3.00","3.2800","1.9700","0","0","2.2700",""
"8736741","Magic","FINAL FANTASY","Tellah, Great Sage (Extended Art)","","510","R","Near Mint","0.75","1.00","1.6200","0.3100","0","0","0.7500",""
"8699170","Magic","FINAL FANTASY","Terra, Magical Adept","","245","M","Near Mint","8.61","","8.3000","6.9900","0","0","6.6300",""
"8699171","Magic","FINAL FANTASY","Terra, Magical Adept","","245","M","Lightly Played","7.30","","8.7800","7.4700","0","0","9.0000",""
"8699175","Magic","FINAL FANTASY","Terra, Magical Adept","","245","M","Near Mint Foil","9.45","14.99","9.0400","8.0500","0","0","7.8000",""
"8691405","Magic","FINAL FANTASY","Terra, Magical Adept (Borderless)","","323","M","Near Mint","46.79","59.99","42.9900","38.0000","0","0","47.7900",""
"8691410","Magic","FINAL FANTASY","Terra, Magical Adept (Borderless)","","323","M","Near Mint Foil","161.49","180.00","160.0000","155.0100","0","0","133.2300",""
"8691905","Magic","FINAL FANTASY","The Darkness Crystal","","96","R","Near Mint","3.68","4.99","3.6300","2.3200","0","0","2.7800",""
"8691345","Magic","FINAL FANTASY","The Darkness Crystal (Borderless)","","335","R","Near Mint","10.24","13.10","8.9800","7.6700","0","0","8.4200",""
"8691350","Magic","FINAL FANTASY","The Darkness Crystal (Borderless)","","335","R","Near Mint Foil","12.25","15.75","12.8900","11.9000","0","0","15.0300",""
"8731092","Magic","FINAL FANTASY","The Earth Crystal","","184","R","Near Mint","5.02","","5.2000","5.2000","0","0","5.0000",""
"8731097","Magic","FINAL FANTASY","The Earth Crystal","","184","R","Near Mint Foil","6.96","8.37","6.2400","5.2500","0","0","6.0000",""
"8731157","Magic","FINAL FANTASY","The Earth Crystal (Borderless)","","342","R","Near Mint Foil","14.61","19.98","14.5800","14.5800","0","0","12.8900",""
"8730792","Magic","FINAL FANTASY","The Fire Crystal","","135","R","Near Mint","3.91","","4.3100","3.0000","0","0","2.6500",""
"8730797","Magic","FINAL FANTASY","The Fire Crystal","","135","R","Near Mint Foil","4.72","4.69","4.8100","3.5000","0","0","3.5000",""
"8730852","Magic","FINAL FANTASY","The Fire Crystal (Borderless)","","337","R","Near Mint","9.71","19.65","7.9900","6.6800","0","0","7.1300",""
"8730857","Magic","FINAL FANTASY","The Fire Crystal (Borderless)","","337","R","Near Mint Foil","12.76","19.96","10.4800","9.4900","0","0","10.1900",""
"8735681","Magic","FINAL FANTASY","The Lunar Whale","","60","R","Near Mint","0.29","0.25","1.3900","0.0800","5","0","0.8300",""
"8735686","Magic","FINAL FANTASY","The Lunar Whale","","60","R","Near Mint Foil","0.78","0.80","1.5500","0.2400","1","0","0.9800",""
"8748995","Magic","FINAL FANTASY","The Masamune","","264","R","Near Mint","1.05","1.78","1.8100","0.5000","0","0","1.0100",""
"8749000","Magic","FINAL FANTASY","The Masamune","","264","R","Near Mint Foil","2.75","10.98","2.3600","0.8600","1","0","2.4900",""
"8749065","Magic","FINAL FANTASY","The Masamune (Borderless)","","353","R","Near Mint Foil","9.99","15.93","11.1900","10.0000","0","0","10.5900",""
"8736381","Magic","FINAL FANTASY","The Regalia","","267","R","Near Mint","1.24","1.98","1.9900","0.5000","0","0","0.7500",""
"8736386","Magic","FINAL FANTASY","The Regalia","","267","R","Near Mint Foil","2.93","1.54","2.6200","1.3100","0","0","1.7100",""
"8748345","Magic","FINAL FANTASY","The Wandering Minstrel","","249","R","Near Mint","0.39","0.40","1.4600","0.1500","0","0","0.7500",""
"8748455","Magic","FINAL FANTASY","The Wandering Minstrel (Borderless)","","403","R","Near Mint","2.19","3.98","2.6500","1.3400","0","0","2.3000",""
"8748460","Magic","FINAL FANTASY","The Wandering Minstrel (Borderless)","","403","R","Near Mint Foil","3.63","2.74","3.6500","2.3400","0","0","2.9500",""
"8748410","Magic","FINAL FANTASY","The Wandering Minstrel (Extended Art)","","515","R","Near Mint","1.51","1.59","2.3600","0.8600","2","0","2.0400",""
"8730332","Magic","FINAL FANTASY","The Water Crystal","","85","R","Near Mint","2.66","4.20","2.9900","1.5000","0","0","3.0000",""
"8730337","Magic","FINAL FANTASY","The Water Crystal","","85","R","Near Mint Foil","3.23","4.46","3.8100","2.5000","1","0","3.2900",""
"8730392","Magic","FINAL FANTASY","The Water Crystal (Borderless)","","333","R","Near Mint","6.70","8.37","7.5000","7.5000","0","0","7.5500",""
"8730397","Magic","FINAL FANTASY","The Water Crystal (Borderless)","","333","R","Near Mint Foil","9.52","18.92","8.5100","8.5100","0","0","9.2100",""
"8729992","Magic","FINAL FANTASY","The Wind Crystal","","43","R","Near Mint","4.15","","4.5500","3.0600","1","0","3.9100",""
"8729997","Magic","FINAL FANTASY","The Wind Crystal","","43","R","Near Mint Foil","5.23","7.64","5.0100","3.5100","0","0","4.0000",""
"8730052","Magic","FINAL FANTASY","The Wind Crystal (Borderless)","","330","R","Near Mint","7.80","12.00","8.3400","7.3500","0","0","5.5600",""
"8730057","Magic","FINAL FANTASY","The Wind Crystal (Borderless)","","330","R","Near Mint Foil","9.35","10.01","9.7800","8.7900","0","0","9.4100",""
"8694875","Magic","FINAL FANTASY","Tifa Lockhart","","206","R","Near Mint","3.67","","4.3000","2.9900","0","0","6.2900",""
"8694880","Magic","FINAL FANTASY","Tifa Lockhart","","206","R","Near Mint Foil","6.04","8.13","5.3100","5.3100","0","0","5.2000",""
"8695300","Magic","FINAL FANTASY","Tifa Lockhart (Borderless)","","391","R","Near Mint Foil","23.88","26.09","24.9900","24.0000","0","0","24.0500",""
"8695515","Magic","FINAL FANTASY","Tifa Lockhart (Extended Art)","","473","R","Near Mint","7.94","10.58","8.4900","8.4900","0","0","12.0300",""
"8694995","Magic","FINAL FANTASY","Traveling Chocobo","","210","M","Near Mint","27.01","","27.0000","25.0000","0","0","24.0000",""
"8695000","Magic","FINAL FANTASY","Traveling Chocobo","","210","M","Near Mint Foil","32.93","","29.5000","28.0000","0","0","26.0000",""
"8695415","Magic","FINAL FANTASY","Traveling Chocobo (Borderless)","","406","M","Near Mint","46.28","53.23","43.9800","42.6700","0","0","34.4200",""
"8720774","Magic","FINAL FANTASY","Triple Triad","","166","R","Near Mint","0.37","0.37","1.5600","0.2500","4","0","0.9800",""
"8720779","Magic","FINAL FANTASY","Triple Triad","","166","R","Near Mint Foil","1.02","1.99","1.6900","0.3800","2","0","1.2400",""
"8720834","Magic","FINAL FANTASY","Triple Triad (Borderless)","","340","R","Near Mint","2.38","3.00","2.2800","0.2900","0","0","1.7900",""
"8720839","Magic","FINAL FANTASY","Triple Triad (Borderless)","","340","R","Near Mint Foil","2.96","5.00","3.2900","1.9800","0","0","3.5600",""
"8740305","Magic","FINAL FANTASY","Ultima","","38","R","Near Mint","0.66","0.89","1.5600","0.2500","0","0","0.8000",""
"8740310","Magic","FINAL FANTASY","Ultima","","38","R","Near Mint Foil","2.12","7.99","2.0900","0.7800","0","0","1.3600",""
"8740370","Magic","FINAL FANTASY","Ultima (Borderless)","","328","R","Near Mint Foil","4.63","6.93","4.1000","2.7900","0","0","4.4000",""
"8717647","Magic","FINAL FANTASY","Ultima, Origin of Oblivion","","2","R","Near Mint","0.88","","1.5600","0.2500","5","0","1.3300",""
"8717652","Magic","FINAL FANTASY","Ultima, Origin of Oblivion","","2","R","Near Mint Foil","1.96","10.97","2.3100","1.0000","2","0","2.9900",""
"8717712","Magic","FINAL FANTASY","Ultima, Origin of Oblivion (Borderless)","","324","R","Near Mint","3.54","4.49","3.5500","2.2400","0","0","5.0000",""
"8717717","Magic","FINAL FANTASY","Ultima, Origin of Oblivion (Borderless)","","324","R","Near Mint Foil","5.42","7.36","5.2300","3.9200","0","0","6.5300",""
"8717777","Magic","FINAL FANTASY","Ultima, Origin of Oblivion (Extended Art)","","421","R","Near Mint","2.65","4.99","3.0500","1.7400","2","0","2.7100",""
"8714167","Magic","FINAL FANTASY","Ultimecia, Temporal Threat (Extended Art)","","441","R","Near Mint","3.71","5.14","3.3400","2.0300","2","0","4.8900",""
"8736021","Magic","FINAL FANTASY","Vaan, Street Thief","","168","R","Near Mint","0.32","0.27","1.4600","0.1500","3","0","0.8500",""
"8736026","Magic","FINAL FANTASY","Vaan, Street Thief","","168","R","Near Mint Foil","0.38","0.43","1.4800","0.1700","1","0","0.9100",""
"8736121","Magic","FINAL FANTASY","Vaan, Street Thief (Borderless)","","390","R","Near Mint","1.26","2.00","1.7500","0.2500","3","0","1.6200",""
"8736126","Magic","FINAL FANTASY","Vaan, Street Thief (Borderless)","","390","R","Near Mint Foil","1.81","2.89","2.3100","1.0000","0","0","1.9100",""
"8736181","Magic","FINAL FANTASY","Vaan, Street Thief (Borderless) (Surge Foil)","","535","R","Near Mint Foil","11.42","8.06","8.0600","8.0600","0","0","9.1800",""
"8695855","Magic","FINAL FANTASY","Vanille, Cheerful l'Cie (Borderless) (Surge Foil)","","537","U","Near Mint Foil","6.47","7.99","6.7500","5.4400","0","0","5.1900",""
"8750253","Magic","FINAL FANTASY","Venat, Heart of Hydaelyn","","39","R","Near Mint","0.73","0.90","1.7000","0.3900","0","0","1.0000",""
"8750353","Magic","FINAL FANTASY","Venat, Heart of Hydaelyn (Borderless)","","329","R","Near Mint","5.43","7.00","6.0000","6.0000","0","0","5.5100",""
"8751813","Magic","FINAL FANTASY","Venat, Heart of Hydaelyn (Extended Art)","","434","R","Near Mint","2.61","3.43","3.2400","1.9300","1","0","2.9800",""
"8717868","Magic","FINAL FANTASY","Vincent Valentine","","125","R","Near Mint","1.56","2.00","1.9200","0.6100","0","0","1.2500",""
"8717873","Magic","FINAL FANTASY","Vincent Valentine","","125","R","Near Mint Foil","2.44","2.56","2.6200","1.3100","0","0","1.6500",""
"8717928","Magic","FINAL FANTASY","Vincent Valentine (Borderless)","","383","R","Near Mint","8.02","8.42","6.9800","5.6700","0","0","7.2800",""
"8717933","Magic","FINAL FANTASY","Vincent Valentine (Borderless)","","383","R","Near Mint Foil","10.98","8.59","9.4500","9.4500","0","0","7.8400",""
